ID,WORD,LANG,DE,DE_LEN,DE_SILBEN,TR,TR_LEN,TR_SILBEN,KURZ_LEN,KURZ_SILBEN
5267,Kelly,TR,Kelly,5,2,Kelly,5,1,TR/DE,TR
5319,böyle,TR,so was,6,1,böyle,5,2,TR,DE
5320,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
5247,saudumm,TR,Saudum,6,2,saudumm,7,2,DE,TR/DE
5274,Kelly,LANG3,Kelly,5,2,Kelly'nin,9,1,DE,TR
5331,ist,DE,ist,3,1,öyle,4,2,DE,DE
5314,Amerika,TR,Amerika,7,4,Amerika,7,4,TR/DE,TR/DE
5334,çıkıyor,TR,stellt sich heraus,18,2,çıkıyor,7,3,TR,DE
5315,çocukların,TR,von Kindern,11,2,çocukların,10,4,TR,DE
5340,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
5342,diye,TR,Sprichwort,10,2,diye,4,2,TR,TR/DE
5343,mi,TR,Ist es,6,1,mi,2,1,TR,TR/DE
5344,gibi,TR,wie,3,1,gibi,4,2,DE,DE
5340,jetzt,DE,jetzt,5,1,Şimdi,5,2,TR/DE,DE
5347,aynısı,TR,das gleiche,11,2,aynısı,6,3,TR,DE
5268,Kelly'i,MIXED,Kelly'i,7,2,Kelly'i,7,1,TR/DE,TR
5321,gösteriyorlar,TR,sie zeigen,10,2,gösteriyorlar,13,5,DE,DE
5274,Kelly'den,MIXED,Kelly'den,9,2,Kelly'den,9,1,TR/DE,TR
5311,Beavis,DE,Beavis,6,2,Beavis,6,2,TR/DE,TR/DE
5350,çok,TR,Eine Menge,10,3,çok,3,1,TR,TR
5334,M-TV,DE,M-TV,4,2,MTV,3,1,TR,TR
5350,falan,TR,wie,3,1,falan,5,2,DE,DE
5350,falan,TR,wie,3,1,falan,5,2,DE,DE
5305,Beavis,LANG3,Beavis,6,2,Beavis,6,2,TR/DE,TR/DE
5348,yapmıyorlar,TR,das tun sie nicht,17,1,yapmıyorlar,11,4,TR,DE
5348,Hard,LANG3,Hart,4,1,Zor,3,1,TR,TR/DE
5359,dann,DE,dann,4,1,Daha sonra,10,3,DE,DE
5348,sevmediğim,TR,Ich mag es nicht,16,1,sevmediğim,10,4,TR,DE
5365,çıktı,TR,Ausgabe,7,3,çıktı,5,2,TR,TR
5365,daha,TR,mehr,4,1,daha,4,2,TR/DE,DE
5350,Hard,LANG3,Hart,4,1,Zor,3,1,TR,TR/DE
5351,yayın,TR,Rundfunk,8,2,yayın,5,2,TR,TR/DE
5372,weißt,DE,weißt,5,1,Bilmek,6,2,DE,DE
5379,Hollanda’ya,MIXED,in die Niederlande,18,4,Hollanda’ya,11,3,TR,TR
5361,güzel,TR,Schön,5,1,güzel,5,2,TR/DE,DE
5371,hep,TR,stets,5,1,hep,3,1,TR,TR/DE
5379,M-TV,DE,M-TV,4,2,MTV,3,1,TR,TR
5379,çıktı,TR,Ausgabe,7,3,çıktı,5,2,TR,TR
5351,sagst,DE,sagst,5,1,söylemek,8,3,DE,DE
5321,Werbung§u,MIXED,Werbung§u,9,2,Werbung§u,9,2,TR/DE,TR/DE
5285,18.40'da,MIXED,18.40 Uhr,9,1,18.40'da,8,1,TR,TR/DE
5380,mesela,TR,Zum Beispiel,12,2,mesela,6,3,TR,DE
5383,çek,TR,tschechisch,11,2,çek,3,1,TR,TR
5386,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
5347,Viva’da,MIXED,Viva'da,7,2,Yaşasın,7,3,TR/DE,DE
5387,Alf,DE,Alf,3,1,Alf,3,1,TR/DE,TR/DE
5387,so,DE,so,2,1,Bu yüzden,9,2,DE,DE
5348,Rock'u,MIXED,Rock'u,6,1,Rock'u,6,1,TR/DE,TR/DE
5383,Alf,DE,Alf,3,1,Alf,3,1,TR/DE,TR/DE
5380,Alf-Alf,DE,Alf-Alf,7,2,Alf-Alf,7,2,TR/DE,TR/DE
5398,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
5379,gittiği,TR,ging zu,7,1,gittiği,7,3,TR/DE,DE
5401,çok,TR,Eine Menge,10,3,çok,3,1,TR,TR
5402,Dallas,LANG3,Dallas,6,2,dallas,6,2,TR/DE,TR/DE
5386,Alf,DE,Alf,3,1,Alf,3,1,TR/DE,TR/DE
5404,Dallas,LANG3,Dallas,6,2,dallas,6,2,TR/DE,TR/DE
5404,war,DE,war,3,1,öyleydi,7,3,DE,DE
5404,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
5351,çıktığında,TR,wenn es herauskommt,19,3,çıktığında,10,4,TR,DE
5411,Dallas,LANG3,Dallas,6,2,dallas,6,2,TR/DE,TR/DE
5379,yapıyorlardı,TR,sie taten es,12,2,yapıyorlardı,12,5,TR/DE,DE
5398,Zeitschrift,DE,Zeitschrift,11,2,dergi,5,2,TR,TR/DE
5402,Schule,DE,Schule,6,2,Okul,4,2,TR,TR/DE
5415,ist,DE,ist,3,1,öyle,4,2,DE,DE
5396,Dinosaurier,DE,Dinosaurier,11,4,dinozor,7,3,TR,TR
5390,filmi,TR,Film,4,1,filmi,5,2,DE,DE
5433,vardı,TR,es gab,6,1,vardı,5,2,TR,DE
5396,devri,TR,überweisen,10,4,devri,5,2,TR,TR
5433,sarışın,TR,blond,5,1,sarışın,7,3,DE,DE
5371,Claundia'gil,MIXED,Claundia'gil,12,2,Claundia'gil,12,2,TR/DE,TR/DE
5417,Rüzgarı,MIXED,Wind,4,1,Rüzgarı,7,3,DE,DE
5434,çok,TR,Eine Menge,10,3,çok,3,1,TR,TR
5411,dükkanları,TR,Geschäfte,9,3,dükkanları,10,4,DE,DE
5406,defterleri,TR,Notizbücher,11,4,defterleri,10,4,TR,TR/DE
5416,Rüzgarı,MIXED,Wind,4,1,Rüzgarı,7,3,DE,DE
5435,nine,TR,Oma,3,2,nine,4,2,DE,TR/DE
5434,Al,LANG3,Al,2,1,Al,2,1,TR/DE,TR/DE
5438,Al,LANG3,Al,2,1,Al,2,1,TR/DE,TR/DE
5447,ben,TR,ICH,3,1,ben,3,1,TR/DE,TR/DE
5447,Al,LANG3,Al,2,1,Al,2,1,TR/DE,TR/DE
5465,falan,TR,wie,3,1,falan,5,2,DE,DE
5466,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
5453,Kelly,DE,Kelly,5,2,Kelly'nin,9,1,DE,TR
5466,andere,DE,andere,6,3,diğer,5,2,TR,TR
5479,n,TR,N,1,1,n,1,1,TR/DE,TR/DE
5387,resimleri,TR,Bilder,6,2,resimleri,9,4,DE,DE
5434,tutuluyor,TR,wird abgehalten,15,3,tutuluyor,9,4,TR,DE
5480,the,DE,the,3,1,the,3,1,TR/DE,TR/DE
5486,n,TR,N,1,1,n,1,1,TR/DE,TR/DE
5479,Schwarzer,DE,Schwarzer,9,2,Siyah,5,2,TR,TR/DE
5483,Film,DE,Film,4,1,film,4,1,TR/DE,TR/DE
5489,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
5415,Startrack,LANG3,Startrack,9,2,Startrack,9,2,TR/DE,TR/DE
5412,Startrack,LANG3,Startrack,9,2,Startrack,9,2,TR/DE,TR/DE
5493,mı,TR,Ist es,6,1,mı,2,1,TR,TR/DE
5493,mi,TR,Ist es,6,1,mi,2,1,TR,TR/DE
5493,mu,TR,Ist es,6,1,mu,2,1,TR,TR/DE
5483,Tina,LANG3,Tina,4,2,Tina,4,2,TR/DE,TR/DE
5492,Serie,DE,Serie,5,2,seri,4,2,TR,TR/DE
5489,Onun,TR,Sein,4,1,Onun,4,2,TR/DE,DE
5505,yaptım,TR,Das habe ich getan,18,3,yaptım,6,2,TR,TR
5486,jüngerer,DE,jüngerer,8,3,daha genç,9,2,DE,TR
5434,Startreck,DE,Startreck,9,2,Esnemeye başlama,16,6,DE,DE
5438,Bundynin,MIXED,Bundyns,7,2,Bundyn'in,9,1,DE,TR
5447,Bundy'i,MIXED,Bundy'i,7,2,Bundy'i,7,1,TR/DE,TR
5521,mußt,DE,mußt,4,1,mutlak,6,2,DE,DE
5505,Ausbildung,DE,Ausbildung,10,3,Eğitim,6,3,TR,TR/DE
5549,du,DE,du,2,1,Sen,3,1,DE,TR/DE
5499,Metro,TR,Metro,5,2,Metro,5,2,TR/DE,TR/DE
5568,işte,TR,bei der Arbeit,14,2,işte,4,2,TR,TR/DE
5573,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
5492,yapmışlar,TR,Das haben sie getan,19,3,yapmışlar,9,3,TR,TR/DE
5518,Damen,DE,Damen,5,2,Bayanlar,8,3,DE,DE
5534,girmişken,TR,Während ich drin bin,20,2,girmişken,9,3,TR,DE
5518,şeyi,TR,Ding,4,1,şeyi,4,2,TR/DE,DE
5589,darfst,DE,darfst,6,1,mayıs,5,2,TR,DE
5615,kannst,DE,kannst,6,1,olabilmek,9,4,DE,DE
5615,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
5507,Schneiderin,MIXED,Schneiderin,11,3,Terzi,5,2,TR,TR
5610,Abschluß,DE,Abschluß,8,2,Diploma,7,3,TR,DE
5615,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
5618,in,DE,in,2,1,içinde,6,3,DE,DE
5636,falan,TR,wie,3,1,falan,5,2,DE,DE
5608,hı,TR,huh,3,1,hı,2,1,TR,TR/DE
5554,Hm,DE,Hm,2,1,Hm,2,1,TR/DE,TR/DE
5505,yapıyordum,TR,Ich habe es getan,17,3,yapıyordum,10,4,TR,DE
5658,D,TR,D.,2,1,D,1,1,TR,TR/DE
5663,falan,TR,wie,3,1,falan,5,2,DE,DE
5639,Hm,DE,Hm,2,1,Hm,2,1,TR/DE,TR/DE
5652,könnte,DE,könnte,6,2,olabilir,8,4,DE,DE
5438,neyini,TR,Was,3,1,neyini,6,3,DE,DE
5615,Part-time,LANG3,Teilzeit,8,2,Yarı zamanlı,12,4,DE,DE
5686,senin,TR,dein,4,1,senin,5,2,DE,DE
5689,brauchst,DE,brauchst,8,1,ihtiyaç,7,3,TR,DE
5700,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
5704,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
5706,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
5684,n,LANG3,N,1,1,N,1,1,TR/DE,TR/DE
5709,gösteriyor,TR,zeigt,5,1,gösteriyor,10,4,DE,DE
5715,war,DE,war,3,1,öyleydi,7,3,DE,DE
5518,öğrenecektim,TR,Ich wollte es lernen,20,3,öğrenecektim,12,5,TR,DE
5611,Realschule§ye,MIXED,Realschule§ja,13,3,Realschule§ye,13,3,TR/DE,TR/DE
5615,irgendwo,DE,irgendwo,8,3,bir yerde,9,2,DE,TR
5736,und,DE,und,3,1,Ve,2,1,TR,TR/DE
5664,yapmana,TR,zu tun,6,1,yapmana,7,3,DE,DE
5738,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
5691,bizimkisi,TR,unsere,6,3,bizimkisi,9,4,DE,DE
5724,oynuyoruz,TR,wir spielen,11,2,oynuyoruz,9,4,TR,DE
5754,Freund,DE,Freund,6,1,Arkadaş,7,3,DE,DE
5724,oynuyoruz,TR,wir spielen,11,2,oynuyoruz,9,4,TR,DE
5791,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
5648,beye,TR,Herr.,5,1,beye,4,2,TR,DE
5798,o,TR,Er,2,1,o,1,1,TR,TR/DE
5611,atılacağım,TR,Ich werde rausgeschmissen,25,5,atılacağım,10,5,TR,TR/DE
5736,AQ'las,TR,AQ'las,6,1,AQ'las,6,1,TR/DE,TR/DE
5738,heavy,LANG3,schwer,6,1,ağır,4,2,TR,DE
5754,nem,TR,Feuchtigkeit,12,3,nem,3,1,TR,TR
5823,deswegen,DE,deswegen,8,3,bu yüzden,9,2,DE,TR
5802,sesi,TR,Klang,5,1,sesi,4,2,TR,DE
5826,ist,DE,ist,3,1,öyle,4,2,DE,DE
5819,sadece,TR,Nur,3,1,sadece,6,3,DE,DE
5830,film,TR,Film,4,1,film,4,1,TR/DE,TR/DE
5843,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
5673,Pizza's,MIXED,Pizzas,6,2,Pizzalar,8,3,DE,DE
5744,Life,LANG3,Leben,5,2,Hayat,5,2,TR/DE,TR/DE
5850,ama,TR,Aber,4,2,ama,3,2,TR,TR/DE
5844,on,DE,on,2,1,Açık,4,2,DE,DE
5857,koymuşlar,TR,sie setzen,10,2,koymuşlar,9,3,TR,DE
5858,B.,DE,B.,2,1,B.,2,1,TR/DE,TR/DE
5851,Hiphop,LANG3,Hip Hop,7,1,Hiphop,6,2,TR,DE
5859,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
5708,Noten,TR,Noten,5,2,Noten,5,2,TR/DE,TR/DE
5861,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
5819,H.‘da,MIXED,Hand,4,1,El,2,1,TR,TR/DE
5860,B,DE,B,1,1,B,1,1,TR/DE,TR/DE
5861,blok,TR,Block,5,1,blok,4,1,TR,TR/DE
5862,New,LANG3,Neu,3,1,Yeni,4,2,DE,DE
5870,değil,TR,nicht,5,1,değil,5,2,TR/DE,DE
5859,New,LANG3,Neu,3,1,Yeni,4,2,DE,DE
5903,D,TR,D.,2,1,D,1,1,TR,TR/DE
5872,alma,TR,nehmen,6,2,alma,4,2,TR,TR/DE
5931,ediyorlar,TR,das tun sie,11,1,ediyorlar,9,4,TR,DE
5870,original,LANG3,Original,8,4,orijinal,8,4,TR/DE,TR/DE
5948,kannst,DE,kannst,6,1,olabilmek,9,4,DE,DE
5937,tüh,TR,Hoppla,6,2,tüh,3,1,TR,TR
5949,zum,DE,zum,3,1,için,4,2,DE,DE
5798,Kuce'si,MIXED,Du bist zu Hause,16,2,evdesin,7,3,TR,DE
5953,ey,DE,ey,2,1,Hey,3,1,DE,TR/DE
5833,tutuldu,TR,gehalten,8,2,tutuldu,7,3,TR,DE
5825,W.H,DE,W.H,3,1,W.H.,4,1,DE,TR/DE
5791,Carey,TR,Carey,5,2,Carey,5,2,TR/DE,TR/DE
5951,kaymış,TR,ausgerutscht,12,3,kaymış,6,2,TR,TR
5961,böyle,TR,so was,6,1,böyle,5,2,TR,DE
5959,Haberler,TR,Nachricht,9,2,Haberler,8,3,TR,DE
5962,bizde,TR,wir haben,9,2,bizde,5,2,TR,TR/DE
5962,T.V.,DE,T.V.,4,1,TV.,3,1,TR,TR/DE
5963,Tufanbeyli,MIXED,tufanbeyli,10,4,Tufanbeyli,10,4,TR/DE,TR/DE
5959,Flash,LANG3,Blitz,5,1,Flaş,4,1,TR,TR/DE
5965,wie,DE,wie,3,1,Nasıl,5,2,DE,DE
5965,Salı,TR,Dienstag,8,2,Salı,4,2,TR,TR/DE
5948,defo,TR,auf jeden Fall,14,2,defo,4,2,TR,TR/DE
5986,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
5849,stepçiler,TR,Stepper,7,2,stepçiler,9,3,DE,DE
5996,die,DE,die,3,1,the,3,1,TR/DE,TR/DE
5963,Salı,TR,Dienstag,8,2,Salı,4,2,TR,TR/DE
5986,ilk,TR,Erste,5,2,ilk,3,1,TR,TR
6013,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
5996,zeki,TR,intelligent,11,4,zeki,4,2,TR,TR
5800,Houston’ın,MIXED,Houstons,8,2,Houston’ın,10,2,DE,TR/DE
6018,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
5997,zeki,TR,intelligent,11,4,zeki,4,2,TR,TR
5974,sag',DE,sag',4,1,söylemek,8,3,DE,DE
6015,rund,DE,rund,4,1,etrafında,9,4,DE,DE
6023,smokin,DE,smokin,6,2,sigara içmek,12,4,DE,DE
5961,Märkte§lere,MIXED,Märkte§lere,11,3,Märkt§lere,10,2,TR,TR
5953,Muster§ı,MIXED,Muster§ı,8,2,Muster§ı,8,2,TR/DE,TR/DE
5861,Newkid,LANG3,Neue Kinder,11,2,Yeni çocuklar,13,4,DE,DE
6018,Abschlussfeier,DE,Abschlussfeier,14,3,Mezuniyet töreni,16,6,DE,DE
6027,auch,DE,auch,4,1,Ayrıca,6,3,DE,DE
5951,Muster§ı,MIXED,Muster§ı,8,2,Muster§ı,8,2,TR/DE,TR/DE
6024,hatten,DE,hatten,6,2,vardı,5,2,TR,TR/DE
5976,girmiştik,TR,wir traten ein,14,2,girmiştik,9,3,TR,DE
6021,giymiştim,TR,Ich trug,8,1,giymiştim,9,3,DE,DE
6015,olanda,TR,wenn es passiert,16,2,olanda,6,3,TR,DE
6030,Frau,DE,Frau,4,1,Kadın,5,2,DE,DE
6028,guck',DE,guck',5,1,Bakmak,6,2,DE,DE
6024,smokin,LANG3,rauchen,7,2,sigara içmek,12,4,DE,DE
6047,ner,TR,Wo,2,1,ner,3,1,DE,TR/DE
6033,Sohn,DE,Sohn,4,1,Oğul,4,2,TR/DE,DE
6038,oğlu,TR,Sohn-,5,2,oğlu,4,2,TR,TR/DE
6029,Müller’le,MIXED,Müller’le,9,2,Müller'le,9,2,TR/DE,TR/DE
6063,meint,DE,meint,5,1,araç,4,2,TR,DE
6047,Theater,DE,Theater,7,2,tiyatro,7,3,TR/DE,DE
6059,gesagt,DE,gesagt,6,2,söz konusu,10,3,DE,DE
6067,gesagt,DE,gesagt,6,2,söz konusu,10,3,DE,DE
6067,nefret,TR,hassen,6,2,nefret,6,2,TR/DE,TR/DE
6074,man,DE,man,3,1,Adam,4,2,DE,DE
6027,tanze,TR,frisch,6,1,tanze,5,2,TR,DE
6087,den,DE,den,3,1,the,3,1,TR/DE,TR/DE
6087,Onur,TR,Ehre,4,2,Onur,4,2,TR/DE,TR/DE
6089,wachsen,DE,wachsen,7,2,büyümek,7,3,TR/DE,DE
6089,gibi,TR,wie,3,1,gibi,4,2,DE,DE
6090,der,DE,der,3,1,the,3,1,TR/DE,TR/DE
6092,işte,TR,bei der Arbeit,14,2,işte,4,2,TR,TR/DE
6095,balo,TR,Abschlussball,13,3,balo,4,2,TR,TR
6023,giymiyor,TR,nicht tragen,12,2,giymiyor,8,3,TR,DE
6059,Sefa,TR,Sefa,4,2,Sefa,4,2,TR/DE,TR/DE
6029,tanzen,TR,tanzen,6,2,tanzen,6,2,TR/DE,TR/DE
6026,tanzen,TR,tanzen,6,2,tanzen,6,2,TR/DE,TR/DE
6121,ey,DE,ey,2,1,Hey,3,1,DE,TR/DE
6033,hatnen,TR,hatnen,6,2,hatnen,6,2,TR/DE,TR/DE
6074,Sefa,TR,Sefa,4,2,Sefa,4,2,TR/DE,TR/DE
6154,meint,DE,meint,5,1,araç,4,2,TR,DE
6160,Almanca,TR,Deutsch,7,1,Almanca,7,3,TR/DE,DE
6069,Sefa,TR,Sefa,4,2,Sefa,4,2,TR/DE,TR/DE
6164,Tufanbeyli,MIXED,tufanbeyli,10,4,Tufanbeyli,10,4,TR/DE,TR/DE
6165,und,DE,und,3,1,Ve,2,1,TR,TR/DE
6165,Şahıgül,TR,Shahigul,8,2,Şahıgül,7,3,TR,DE
6117,konuşması,TR,Rede,4,2,konuşması,9,4,DE,DE
6172,klar,DE,klar,4,1,temizlemek,10,4,DE,DE
6123,schminken,DE,schminken,9,2,makyaj yapmak,13,3,DE,DE
6105,seksen,TR,achtzig,7,2,seksen,6,2,TR,TR/DE
6178,falan,TR,wie,3,1,falan,5,2,DE,DE
6154,komm,DE,komm,4,1,Gelmek,6,2,DE,DE
6160,bilgisayar,TR,Computer,8,3,bilgisayar,10,4,DE,DE
6170,Englisch,DE,Englisch,8,2,İngilizce,9,3,DE,DE
6227,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
6212,dört,TR,vier,4,1,dört,4,1,TR/DE,TR/DE
6194,turizm,TR,Tourismus,9,3,turizm,6,2,TR,TR
6240,Orçun,TR,Orçun,5,2,Orçun,5,2,TR/DE,TR/DE
6245,böyle,TR,so was,6,1,böyle,5,2,TR,DE
6252,doch,DE,doch,4,1,Ancak,5,2,DE,DE
6252,doch,DE,doch,4,1,Ancak,5,2,DE,DE
6178,denk',TR,Äquivalent',11,4,denk',5,1,TR,TR
6256,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
6235,Gruppe,DE,Gruppe,6,2,grup,4,1,TR,TR
6268,unintelligible,DE,unintelligible,14,6,anlaşılmaz,10,4,TR,TR
6271,dann,DE,dann,4,1,Daha sonra,10,3,DE,DE
6284,Şahıgül,TR,Shahigul,8,2,Şahıgül,7,3,TR,DE
6298,und,DE,und,3,1,Ve,2,1,TR,TR/DE
6121,tod,TR,Tod,3,1,tod,3,1,TR/DE,TR/DE
6309,ya,TR,entweder,8,3,ya,2,1,TR,TR
6304,yaparım,TR,Ich tue,7,1,yaparım,7,3,TR/DE,DE
6081,okuyor,TR,Lektüre,7,3,okuyor,6,3,TR,TR/DE
6318,kann,DE,kann,4,1,olabilmek,9,4,DE,DE
6175,milionen,TR,Million,7,2,milionen,8,3,DE,DE
6319,beste,DE,beste,5,2,en iyi,6,2,DE,TR/DE
6256,mırıldanın,TR,summen,6,2,mırıldanın,10,4,DE,DE
6320,gut,DE,gut,3,1,iyi,3,2,TR/DE,DE
6334,ist,DE,ist,3,1,öyle,4,2,DE,DE
6031,Damla’yla,TR,mit Damla,9,2,Damla’yla,9,2,TR/DE,TR/DE
6351,und,DE,und,3,1,Ve,2,1,TR,TR/DE
6363,böyle,TR,so was,6,1,böyle,5,2,TR,DE
6221,besteler,TR,Kompositionen,13,5,besteler,8,3,TR,TR
6320,başak,TR,Jungfrau,8,2,başak,5,2,TR,TR/DE
6373,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
6375,deswegen,DE,deswegen,8,3,bu yüzden,9,2,DE,TR
6351,macera,TR,Abenteuer,9,3,macera,6,3,TR,TR/DE
6389,und,DE,und,3,1,Ve,2,1,TR,TR/DE
6372,wenn,DE,wenn,4,1,eğer,4,2,TR/DE,DE
6385,vallahi,TR,Ich schwöre,11,2,vallahi,7,3,TR,DE
6392,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
6393,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
6364,Berk,DE,Berk,4,1,Berk,4,1,TR/DE,TR/DE
6394,komm,DE,komm,4,1,Gelmek,6,2,DE,DE
6406,tamam,TR,OK,2,1,tamam,5,2,DE,DE
6410,tam,TR,voll,4,1,tam,3,1,TR,TR/DE
6410,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
6268,çalış,TR,arbeiten,8,3,çalış,5,2,TR,TR
6391,Heybeliada,MIXED,Heybeliada,10,4,Heybeliada,10,4,TR/DE,TR/DE
6394,aa,TR,Ah,2,1,aa,2,1,TR/DE,TR/DE
6233,O,TR,ER,2,1,O,1,1,TR,TR/DE
6411,gefahren,DE,gefahren,8,3,tahrikli,8,3,TR/DE,TR/DE
6425,sag',DE,sag',4,1,söylemek,8,3,DE,DE
6437,yaptı,TR,tat,3,1,yaptı,5,2,DE,DE
6420,Honda,DE,Honda,5,2,honda,5,2,TR/DE,TR/DE
6442,yaptı,TR,tat,3,1,yaptı,5,2,DE,DE
6315,notaya,TR,zur Notiz,9,2,notaya,6,3,TR,DE
6318,kulaktan,TR,nach Gehör,10,1,kulaktan,8,3,TR,DE
6445,daha,TR,mehr,4,1,daha,4,2,TR/DE,DE
6319,kulaktan,TR,nach Gehör,10,1,kulaktan,8,3,TR,DE
6391,araya,TR,zusammengestellt,16,5,araya,5,3,TR,TR
6443,tarla,TR,Feld,4,1,tarla,5,2,DE,DE
6421,mıdır,TR,Ist es,6,1,mıdır,5,2,TR,DE
6461,ärmste,TR,ärmste,6,2,ärmste,6,1,TR/DE,TR
6454,Vater,DE,Vater,5,2,Baba,4,2,TR,TR/DE
6450,ein,DE,ein,3,1,A,1,1,TR,TR/DE
6462,böyle,TR,so was,6,1,böyle,5,2,TR,DE
6416,çaldılar,TR,sie haben gestohlen,19,4,çaldılar,8,3,TR,TR
6474,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
6459,Vater,DE,Vater,5,2,Baba,4,2,TR,TR/DE
6478,orada,TR,Dort,4,1,orada,5,3,DE,DE
6479,şey,TR,Ding,4,1,şey,3,1,TR,TR/DE
6493,voll,DE,voll,4,1,tam dolu,8,2,DE,DE
6477,rezalet,TR,Schande,7,2,rezalet,7,3,TR/DE,DE
6462,köy,TR,Bucht,5,1,köy,3,1,TR,TR/DE
6102,Hisar'da,TR,in Hisar,8,2,Hisar'da,8,2,TR/DE,TR/DE
6522,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
6493,şeyden,TR,von etwas,9,2,şeyden,6,2,TR,TR/DE
6442,reinlegen,DE,reinlegen,9,3,koymak,6,2,TR,TR
6543,verdi,TR,gab,3,1,verdi,5,2,DE,DE
6462,git,TR,gehen,5,1,git,3,1,TR,TR/DE
6548,Adana,TR,Adana,5,3,Adana,5,3,TR/DE,TR/DE
6548,ist,DE,ist,3,1,öyle,4,2,DE,DE
6553,jetzt,DE,jetzt,5,1,Şimdi,5,2,TR/DE,DE
6509,gezmek,TR,reisen,6,2,gezmek,6,2,TR/DE,TR/DE
6553,nicht,DE,nicht,5,1,Olumsuz,7,3,DE,DE
6535,sie,DE,sie,3,1,o,1,1,TR,TR/DE
6589,denk',TR,Äquivalent',11,4,denk',5,1,TR,TR
6589,warum,DE,warum,5,2,Neden,5,2,TR/DE,TR/DE
6543,Tuch,DE,Tuch,4,1,Kumaş,5,2,DE,DE
6590,ist,DE,ist,3,1,öyle,4,2,DE,DE
6590,Şahıgül,TR,Shahigul,8,2,Şahıgül,7,3,TR,DE
6544,Damla,TR,Fallen,6,2,Damla,5,2,TR,TR/DE
6596,in,DE,in,2,1,içinde,6,3,DE,DE
6560,ki,TR,Das,3,1,ki,2,1,TR,TR/DE
6601,so,DE,so,2,1,Bu yüzden,9,2,DE,DE
6591,weiss,DE,weiss,5,1,beyaz,5,2,TR/DE,DE
6611,Adana,TR,Adana,5,3,Adana,5,3,TR/DE,TR/DE
6553,Ramazanoğlu,TR,Ramazanoglu,11,5,Ramazanoğlu,11,5,TR/DE,TR/DE
6613,orayı,TR,Dort,4,1,orayı,5,3,DE,DE
6459,Şahıgüls,TR,Shahiguls,9,2,Şahıgüls,8,3,TR,DE
6411,Mobylett,TR,Mobylett,8,3,Mobylett,8,2,TR/DE,TR
6620,önünde,TR,vorne,5,2,önünde,6,3,DE,DE
6629,yapıyorsun,TR,Du tust,7,1,yapıyorsun,10,4,DE,DE
6642,master,LANG3,Master,6,2,usta,4,2,TR,TR/DE
6642,yapacağım,TR,ich werde es tun,16,2,yapacağım,9,4,TR,DE
6644,Tufanbeyli,TR,tufanbeyli,10,4,Tufanbeyli,10,4,TR/DE,TR/DE
6590,Ramazanoğlu,TR,Ramazanoglu,11,5,Ramazanoğlu,11,5,TR/DE,TR/DE
6649,böyle,TR,so was,6,1,böyle,5,2,TR,DE
6626,ile,TR,mit,3,1,ile,3,2,TR/DE,DE
6649,karşı,TR,Gegenteil,9,3,karşı,5,2,TR,TR
6655,sınıf,TR,Klasse,6,2,sınıf,5,2,TR,TR/DE
6667,hat,DE,hat,3,1,sahip olmak,11,3,DE,DE
6675,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
6626,Melissa,LANG3,Melissa,7,3,Melissa,7,3,TR/DE,TR/DE
6681,der,DE,der,3,1,the,3,1,TR/DE,TR/DE
6681,falan,TR,wie,3,1,falan,5,2,DE,DE
6667,Melissa,TR,Melissa,7,3,Melissa,7,3,TR/DE,TR/DE
6683,Damla,TR,Fallen,6,2,Damla,5,2,TR,TR/DE
6603,ich,TR,ich,3,1,ich,3,1,TR/DE,TR/DE
6681,versuchen,DE,versuchen,9,3,girişim,7,3,TR,TR/DE
